recording_id,audio_path,folder_name,original_label_id,duration_total_sec,label_id,split,cached_audio_path,duration_sec,preprocessed,audio_path_original
Red-billed Brushturkey_sound/Red-billed Brushturkey7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-billed Brushturkey_sound\Red-billed Brushturkey7.wav,Red-billed Brushturkey_sound,73,9.424,67,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-billed Brushturkey_sound\Red-billed Brushturkey7.wav,9.424,True,D:\other\Bird\Dataset\CC0\Red-billed Brushturkey_sound\Red-billed Brushturkey7.mp3
Red-faced Guan_sound/Red-faced Guan10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan10.wav,Red-faced Guan_sound,74,35.328,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan10.wav,35.328,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan10.mp3
Red-faced Guan_sound/Red-faced Guan11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan11.wav,Red-faced Guan_sound,74,165.104,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan11.wav,165.104,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan11.mp3
Red-faced Guan_sound/Red-faced Guan12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan12.wav,Red-faced Guan_sound,74,123.71496875,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan12.wav,123.71496875,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan12.mp3
Red-faced Guan_sound/Red-faced Guan13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan13.wav,Red-faced Guan_sound,74,123.71496875,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan13.wav,123.71496875,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan13.mp3
Red-faced Guan_sound/Red-faced Guan14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan14.wav,Red-faced Guan_sound,74,123.71496875,68,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan14.wav,123.71496875,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan14.mp3
Red-faced Guan_sound/Red-faced Guan15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan15.wav,Red-faced Guan_sound,74,123.71496875,68,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan15.wav,123.71496875,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan15.mp3
Red-faced Guan_sound/Red-faced Guan16,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan16.wav,Red-faced Guan_sound,74,123.71496875,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan16.wav,123.71496875,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan16.mp3
Red-faced Guan_sound/Red-faced Guan17,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan17.wav,Red-faced Guan_sound,74,123.71496875,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan17.wav,123.71496875,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan17.mp3
Red-faced Guan_sound/Red-faced Guan18,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan18.wav,Red-faced Guan_sound,74,123.71496875,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan18.wav,123.71496875,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan18.mp3
Red-faced Guan_sound/Red-faced Guan19,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan19.wav,Red-faced Guan_sound,74,34.992,68,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan19.wav,34.992,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan19.mp3
Red-faced Guan_sound/Red-faced Guan2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan2.wav,Red-faced Guan_sound,74,10.318375,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan2.wav,10.318375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan2.mp3
Red-faced Guan_sound/Red-faced Guan20,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan20.wav,Red-faced Guan_sound,74,31.744,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan20.wav,31.744,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan20.mp3
Red-faced Guan_sound/Red-faced Guan21,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan21.wav,Red-faced Guan_sound,74,45.32340625,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan21.wav,45.32340625,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan21.mp3
Red-faced Guan_sound/Red-faced Guan22,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan22.wav,Red-faced Guan_sound,74,48.56165625,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan22.wav,48.56165625,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan22.mp3
Red-faced Guan_sound/Red-faced Guan23,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan23.wav,Red-faced Guan_sound,74,20.04859375,68,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan23.wav,20.04859375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan23.mp3
Red-faced Guan_sound/Red-faced Guan24,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan24.wav,Red-faced Guan_sound,74,36.32034375,68,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan24.wav,36.32034375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan24.mp3
Red-faced Guan_sound/Red-faced Guan25,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan25.wav,Red-faced Guan_sound,74,15.84,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan25.wav,15.84,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan25.mp3
Red-faced Guan_sound/Red-faced Guan3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan3.wav,Red-faced Guan_sound,74,10.318375,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan3.wav,10.318375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan3.mp3
Red-faced Guan_sound/Red-faced Guan4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan4.wav,Red-faced Guan_sound,74,10.318375,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan4.wav,10.318375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan4.mp3
Red-faced Guan_sound/Red-faced Guan5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan5.wav,Red-faced Guan_sound,74,10.318375,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan5.wav,10.318375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan5.mp3
Red-faced Guan_sound/Red-faced Guan6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan6.wav,Red-faced Guan_sound,74,10.318375,68,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan6.wav,10.318375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan6.mp3
Red-faced Guan_sound/Red-faced Guan7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan7.wav,Red-faced Guan_sound,74,10.318375,68,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan7.wav,10.318375,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan7.mp3
Red-faced Guan_sound/Red-faced Guan8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan8.wav,Red-faced Guan_sound,74,35.088,68,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan8.wav,35.088,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan8.mp3
Red-faced Guan_sound/Red-faced Guan9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan9.wav,Red-faced Guan_sound,74,23.57553125,68,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-faced Guan_sound\Red-faced Guan9.wav,23.57553125,True,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan9.mp3
Red-legged Tinamou_sound/Red-legged Tinamou10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou10.wav,Red-legged Tinamou_sound,75,51.728,69,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou10.wav,51.728,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou10.mp3
Red-legged Tinamou_sound/Red-legged Tinamou11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou11.wav,Red-legged Tinamou_sound,75,51.728,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou11.wav,51.728,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou11.mp3
Red-legged Tinamou_sound/Red-legged Tinamou12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou12.wav,Red-legged Tinamou_sound,75,51.728,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou12.wav,51.728,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou12.mp3
Red-legged Tinamou_sound/Red-legged Tinamou13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou13.wav,Red-legged Tinamou_sound,75,51.728,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou13.wav,51.728,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou13.mp3
Red-legged Tinamou_sound/Red-legged Tinamou14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou14.wav,Red-legged Tinamou_sound,75,36.79509375,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou14.wav,36.79509375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou14.mp3
Red-legged Tinamou_sound/Red-legged Tinamou15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou15.wav,Red-legged Tinamou_sound,75,26.096,69,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou15.wav,26.096,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou15.mp3
Red-legged Tinamou_sound/Red-legged Tinamou17,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou17.wav,Red-legged Tinamou_sound,75,5.28396875,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou17.wav,5.28396875,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou17.mp3
Red-legged Tinamou_sound/Red-legged Tinamou18,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou18.wav,Red-legged Tinamou_sound,75,60.112,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou18.wav,60.112,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou18.mp3
Red-legged Tinamou_sound/Red-legged Tinamou19,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou19.wav,Red-legged Tinamou_sound,75,27.6,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou19.wav,27.6,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou19.mp3
Red-legged Tinamou_sound/Red-legged Tinamou2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou2.wav,Red-legged Tinamou_sound,75,7.28,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou2.wav,7.28,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou2.mp3
Red-legged Tinamou_sound/Red-legged Tinamou20,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou20.wav,Red-legged Tinamou_sound,75,35.19284375,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou20.wav,35.19284375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou20.mp3
Red-legged Tinamou_sound/Red-legged Tinamou21,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou21.wav,Red-legged Tinamou_sound,75,35.19284375,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou21.wav,35.19284375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou21.mp3
Red-legged Tinamou_sound/Red-legged Tinamou22,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou22.wav,Red-legged Tinamou_sound,75,35.19284375,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou22.wav,35.19284375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou22.mp3
Red-legged Tinamou_sound/Red-legged Tinamou23,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou23.wav,Red-legged Tinamou_sound,75,35.19284375,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou23.wav,35.19284375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou23.mp3
Red-legged Tinamou_sound/Red-legged Tinamou24,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou24.wav,Red-legged Tinamou_sound,75,35.19284375,69,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou24.wav,35.19284375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou24.mp3
Red-legged Tinamou_sound/Red-legged Tinamou25,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou25.wav,Red-legged Tinamou_sound,75,35.19284375,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou25.wav,35.19284375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou25.mp3
Red-legged Tinamou_sound/Red-legged Tinamou3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou3.wav,Red-legged Tinamou_sound,75,24.06465625,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou3.wav,24.06465625,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou3.mp3
Red-legged Tinamou_sound/Red-legged Tinamou4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou4.wav,Red-legged Tinamou_sound,75,31.392,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou4.wav,31.392,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou4.mp3
Red-legged Tinamou_sound/Red-legged Tinamou5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou5.wav,Red-legged Tinamou_sound,75,37.216,69,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou5.wav,37.216,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou5.mp3
Red-legged Tinamou_sound/Red-legged Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou6.wav,Red-legged Tinamou_sound,75,37.216,69,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou6.wav,37.216,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou6.mp3
Red-legged Tinamou_sound/Red-legged Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou7.wav,Red-legged Tinamou_sound,75,22.5084375,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou7.wav,22.5084375,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou7.mp3
Red-legged Tinamou_sound/Red-legged Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou8.wav,Red-legged Tinamou_sound,75,51.728,69,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou8.wav,51.728,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou8.mp3
Red-legged Tinamou_sound/Red-legged Tinamou9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou9.wav,Red-legged Tinamou_sound,75,51.728,69,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-legged Tinamou_sound\Red-legged Tinamou9.wav,51.728,True,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou9.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan10.wav,Red-throated Piping Guan_sound,76,62.24,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan10.wav,62.24,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan10.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan11.wav,Red-throated Piping Guan_sound,76,62.24,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan11.wav,62.24,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan11.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan12.wav,Red-throated Piping Guan_sound,76,51.704,70,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan12.wav,51.704,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan12.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan13.wav,Red-throated Piping Guan_sound,76,51.704,70,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan13.wav,51.704,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan13.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan14.wav,Red-throated Piping Guan_sound,76,61.05740625,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan14.wav,61.05740625,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan14.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan15.wav,Red-throated Piping Guan_sound,76,31.792,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan15.wav,31.792,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan15.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan16,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan16.wav,Red-throated Piping Guan_sound,76,10.02515625,70,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan16.wav,10.02515625,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan16.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan2.wav,Red-throated Piping Guan_sound,76,87.776,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan2.wav,87.776,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan2.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan3.wav,Red-throated Piping Guan_sound,76,41.456,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan3.wav,41.456,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan3.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan4.wav,Red-throated Piping Guan_sound,76,132.77453125,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan4.wav,132.77453125,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan4.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan5.wav,Red-throated Piping Guan_sound,76,139.056,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan5.wav,139.056,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan5.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan6.wav,Red-throated Piping Guan_sound,76,104.608,70,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan6.wav,104.608,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan6.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan7.wav,Red-throated Piping Guan_sound,76,61.0423125,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan7.wav,61.0423125,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan7.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan8.wav,Red-throated Piping Guan_sound,76,28.49959375,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan8.wav,28.49959375,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan8.mp3
Red-throated Piping Guan_sound/Red-throated Piping Guan9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan9.wav,Red-throated Piping Guan_sound,76,6.6975,70,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Red-throated Piping Guan_sound\Red-throated Piping Guan9.wav,6.6975,True,D:\other\Bird\Dataset\CC0\Red-throated Piping Guan_sound\Red-throated Piping Guan9.mp3
