recording_id,original_audio_path,cached_audio_path,status,preprocessed,samplerate,channels,duration_sec,samples_before,samples_after,active_intervals,retained_fraction,ffmpeg_warning
Micronesian Megapode_sound/Micronesian Megapode5,D:\other\Bird\Dataset\CC0\Micronesian Megapode_sound\Micronesian Megapode5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Micronesian Megapode_sound\Micronesian Megapode5.wav,converted,True,32000.0,1.0,17.01553125,1184497,544497,65,0.4596862634519125,"[mp3 @ 000001cf9b9456c0] Estimating duration from bitrate, this may be inaccurate
"
Micronesian Megapode_sound/Micronesian Megapode8,D:\other\Bird\Dataset\CC0\Micronesian Megapode_sound\Micronesian Megapode8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Micronesian Megapode_sound\Micronesian Megapode8.wav,converted,True,32000.0,1.0,64.29159375,2058867,2057331,2,0.9992539586092739,"[mp3 @ 0000020e638456c0] Estimating duration from bitrate, this may be inaccurate
"
Micronesian Megapode_sound/Micronesian Megapode7,D:\other\Bird\Dataset\CC0\Micronesian Megapode_sound\Micronesian Megapode7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Micronesian Megapode_sound\Micronesian Megapode7.wav,converted,True,32000.0,1.0,99.74990625,3194045,3191997,2,0.9993588067794912,"[mp3 @ 000002bf825a56c0] Estimating duration from bitrate, this may be inaccurate
"
Moluccan Megapode_sound/Moluccan Megapode2,D:\other\Bird\Dataset\CC0\Moluccan Megapode_sound\Moluccan Megapode2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Moluccan Megapode_sound\Moluccan Megapode2.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 0000020839165680] Estimating duration from bitrate, this may be inaccurate
"
Moluccan Megapode_sound/Moluccan Megapode3,D:\other\Bird\Dataset\CC0\Moluccan Megapode_sound\Moluccan Megapode3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Moluccan Megapode_sound\Moluccan Megapode3.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 00000224cbdc5680] Estimating duration from bitrate, this may be inaccurate
"
Moluccan Megapode_sound/Moluccan Megapode4,D:\other\Bird\Dataset\CC0\Moluccan Megapode_sound\Moluccan Megapode4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Moluccan Megapode_sound\Moluccan Megapode4.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 00000284cdf95680] Estimating duration from bitrate, this may be inaccurate
"
Moluccan Megapode_sound/Moluccan Megapode5,D:\other\Bird\Dataset\CC0\Moluccan Megapode_sound\Moluccan Megapode5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Moluccan Megapode_sound\Moluccan Megapode5.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 000001cae35c5680] Estimating duration from bitrate, this may be inaccurate
"
Moluccan Megapode_sound/Moluccan Megapode6,D:\other\Bird\Dataset\CC0\Moluccan Megapode_sound\Moluccan Megapode6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Moluccan Megapode_sound\Moluccan Megapode6.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 000002052f255680] Estimating duration from bitrate, this may be inaccurate
"
New Guinea Scrubfowl_sound/New Guinea Scrubfowl2,D:\other\Bird\Dataset\CC0\New Guinea Scrubfowl_sound\New Guinea Scrubfowl2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\New Guinea Scrubfowl_sound\New Guinea Scrubfowl2.wav,converted,True,32000.0,1.0,8.17634375,261643,261643,1,1.0,"[mp3 @ 00000219463356c0] Estimating duration from bitrate, this may be inaccurate
"
Moluccan Megapode_sound/Moluccan Megapode7,D:\other\Bird\Dataset\CC0\Moluccan Megapode_sound\Moluccan Megapode7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Moluccan Megapode_sound\Moluccan Megapode7.wav,converted,True,32000.0,1.0,12.096,387072,387072,1,1.0,"[mp3 @ 000001f1d2d55680] Estimating duration from bitrate, this may be inaccurate
"
New Guinea Scrubfowl_sound/New Guinea Scrubfowl3,D:\other\Bird\Dataset\CC0\New Guinea Scrubfowl_sound\New Guinea Scrubfowl3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\New Guinea Scrubfowl_sound\New Guinea Scrubfowl3.wav,converted,True,32000.0,1.0,8.17634375,261643,261643,1,1.0,"[mp3 @ 0000019d952a56c0] Estimating duration from bitrate, this may be inaccurate
"
New Guinea Scrubfowl_sound/New Guinea Scrubfowl4,D:\other\Bird\Dataset\CC0\New Guinea Scrubfowl_sound\New Guinea Scrubfowl4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\New Guinea Scrubfowl_sound\New Guinea Scrubfowl4.wav,converted,True,32000.0,1.0,8.17634375,261643,261643,1,1.0,"[mp3 @ 0000023884e556c0] Estimating duration from bitrate, this may be inaccurate
"
New Guinea Scrubfowl_sound/New Guinea Scrubfowl5,D:\other\Bird\Dataset\CC0\New Guinea Scrubfowl_sound\New Guinea Scrubfowl5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\New Guinea Scrubfowl_sound\New Guinea Scrubfowl5.wav,converted,True,32000.0,1.0,8.17634375,261643,261643,1,1.0,"[mp3 @ 000001f67a9856c0] Estimating duration from bitrate, this may be inaccurate
"
New Guinea Scrubfowl_sound/New Guinea Scrubfowl6,D:\other\Bird\Dataset\CC0\New Guinea Scrubfowl_sound\New Guinea Scrubfowl6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\New Guinea Scrubfowl_sound\New Guinea Scrubfowl6.wav,converted,True,32000.0,1.0,8.17634375,261643,261643,1,1.0,"[mp3 @ 00000262f3d356c0] Estimating duration from bitrate, this may be inaccurate
"
New Guinea Scrubfowl_sound/New Guinea Scrubfowl7,D:\other\Bird\Dataset\CC0\New Guinea Scrubfowl_sound\New Guinea Scrubfowl7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\New Guinea Scrubfowl_sound\New Guinea Scrubfowl7.wav,converted,True,32000.0,1.0,8.17634375,261643,261643,1,1.0,"[mp3 @ 000002a4c89e56c0] Estimating duration from bitrate, this may be inaccurate
"
North Island Brown Kiwi_sound/North Island Brown Kiwi10,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi10.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi11,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi11.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi12,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi12.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi13,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi13.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi14,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi14.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi15,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi15.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi16,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi16.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi16.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi17,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi17.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi17.wav,converted,True,32000.0,1.0,19.824,661597,634368,1,0.9588435255903518,
North Island Brown Kiwi_sound/North Island Brown Kiwi18,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi18.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi18.wav,converted,True,32000.0,1.0,19.824,661597,634368,1,0.9588435255903518,
North Island Brown Kiwi_sound/North Island Brown Kiwi19,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi19.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi19.wav,converted,True,32000.0,1.0,19.824,661597,634368,1,0.9588435255903518,
North Island Brown Kiwi_sound/North Island Brown Kiwi2,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi2.wav,converted,True,32000.0,1.0,31.184,1134622,997888,1,0.8794893806042894,
North Island Brown Kiwi_sound/North Island Brown Kiwi20,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi20.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi20.wav,converted,True,32000.0,1.0,17.408,867684,557056,12,0.6420033099607692,"[mp3 @ 0000023d202c56c0] Estimating duration from bitrate, this may be inaccurate
"
North Island Brown Kiwi_sound/North Island Brown Kiwi3,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi3.wav,converted,True,32000.0,1.0,31.184,1134622,997888,1,0.8794893806042894,
North Island Brown Kiwi_sound/North Island Brown Kiwi4,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi4.wav,converted,True,32000.0,1.0,31.184,1134622,997888,1,0.8794893806042894,
North Island Brown Kiwi_sound/North Island Brown Kiwi5,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi5.wav,converted,True,32000.0,1.0,31.184,1134622,997888,1,0.8794893806042894,
North Island Brown Kiwi_sound/North Island Brown Kiwi6,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi6.wav,converted,True,32000.0,1.0,31.184,1134622,997888,1,0.8794893806042894,
North Island Brown Kiwi_sound/North Island Brown Kiwi7,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi7.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi8,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi8.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
North Island Brown Kiwi_sound/North Island Brown Kiwi9,D:\other\Bird\Dataset\CC0\North Island Brown Kiwi_sound\North Island Brown Kiwi9.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\North Island Brown Kiwi_sound\North Island Brown Kiwi9.wav,converted,True,32000.0,1.0,12.871625,528116,411892,16,0.7799271372198532,
Northern Cassowary_sound/Northern Cassowary3,D:\other\Bird\Dataset\CC0\Northern Cassowary_sound\Northern Cassowary3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Northern Cassowary_sound\Northern Cassowary3.wav,converted,True,32000.0,1.0,10.048,325173,321536,1,0.9888151845325411,"[mp3 @ 0000011d724256c0] Estimating duration from bitrate, this may be inaccurate
"
Northern Cassowary_sound/Northern Cassowary2,D:\other\Bird\Dataset\CC0\Northern Cassowary_sound\Northern Cassowary2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Northern Cassowary_sound\Northern Cassowary2.wav,converted,True,32000.0,1.0,28.928,960000,925696,1,0.9642666666666667,
Northern Cassowary_sound/Northern Cassowary5,D:\other\Bird\Dataset\CC0\Northern Cassowary_sound\Northern Cassowary5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Northern Cassowary_sound\Northern Cassowary5.wav,converted,True,32000.0,1.0,20.42925,676264,653736,2,0.9666875658027043,
Northern Cassowary_sound/Northern Cassowary4,D:\other\Bird\Dataset\CC0\Northern Cassowary_sound\Northern Cassowary4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Northern Cassowary_sound\Northern Cassowary4.wav,converted,True,32000.0,1.0,27.712,917025,886784,2,0.9670227093045446,
Northern Cassowary_sound/Northern Cassowary6,D:\other\Bird\Dataset\CC0\Northern Cassowary_sound\Northern Cassowary6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Northern Cassowary_sound\Northern Cassowary6.wav,converted,True,32000.0,1.0,10.096,340219,323072,3,0.9496001105170493,"[mp3 @ 00000204289756c0] Estimating duration from bitrate, this may be inaccurate
"
Northern Cassowary_sound/Northern Cassowary7,D:\other\Bird\Dataset\CC0\Northern Cassowary_sound\Northern Cassowary7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Northern Cassowary_sound\Northern Cassowary7.wav,converted,True,32000.0,1.0,10.096,340219,323072,3,0.9496001105170493,"[mp3 @ 000002381bba56c0] Estimating duration from bitrate, this may be inaccurate
"
Okarito Kiwi_sound/Okarito Kiwi3,D:\other\Bird\Dataset\CC0\Okarito Kiwi_sound\Okarito Kiwi3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Okarito Kiwi_sound\Okarito Kiwi3.wav,converted,True,32000.0,1.0,17.408,867684,557056,12,0.6420033099607692,"[mp3 @ 000002424eb556c0] Estimating duration from bitrate, this may be inaccurate
"
Okarito Kiwi_sound/Okarito Kiwi2,D:\other\Bird\Dataset\CC0\Okarito Kiwi_sound\Okarito Kiwi2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Okarito Kiwi_sound\Okarito Kiwi2.wav,converted,True,32000.0,1.0,17.408,867684,557056,12,0.6420033099607692,"[mp3 @ 00000231650756c0] Estimating duration from bitrate, this may be inaccurate
"
Okarito Kiwi_sound/Okarito Kiwi5,D:\other\Bird\Dataset\CC0\Okarito Kiwi_sound\Okarito Kiwi5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Okarito Kiwi_sound\Okarito Kiwi5.wav,converted,True,32000.0,1.0,17.408,867684,557056,12,0.6420033099607692,"[mp3 @ 0000028f283c56c0] Estimating duration from bitrate, this may be inaccurate
"
Okarito Kiwi_sound/Okarito Kiwi4,D:\other\Bird\Dataset\CC0\Okarito Kiwi_sound\Okarito Kiwi4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Okarito Kiwi_sound\Okarito Kiwi4.wav,converted,True,32000.0,1.0,17.408,867684,557056,12,0.6420033099607692,"[mp3 @ 000002091c6256c0] Estimating duration from bitrate, this may be inaccurate
"
Okarito Kiwi_sound/Okarito Kiwi6,D:\other\Bird\Dataset\CC0\Okarito Kiwi_sound\Okarito Kiwi6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Okarito Kiwi_sound\Okarito Kiwi6.wav,converted,True,32000.0,1.0,5.476,175232,175232,1,1.0,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl10,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl10.wav,converted,True,32000.0,1.0,11.6,1129069,371200,20,0.328766443857727,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl11,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl11.wav,converted,True,32000.0,1.0,11.648,1988145,372736,65,0.18747928345266568,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl12,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl12.wav,converted,True,32000.0,1.0,11.648,1988145,372736,65,0.18747928345266568,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl13,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl13.wav,converted,True,32000.0,1.0,11.648,1988145,372736,65,0.18747928345266568,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl14,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl14.wav,converted,True,32000.0,1.0,18.336,1679268,586752,88,0.3494093855179757,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl15,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl15.wav,converted,True,32000.0,1.0,18.336,1679268,586752,88,0.3494093855179757,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl16,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl16.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl16.wav,converted,True,32000.0,1.0,42.528,3352033,1360896,96,0.4059912297999453,"[mp3 @ 0000025a470e56c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl17,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl17.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl17.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 000002148d6056c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl18,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl18.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl18.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 000002531fa156c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl2,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl2.wav,converted,True,32000.0,1.0,9.024,369476,288768,37,0.7815609132934209,"[mp3 @ 000002049c9456c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl19,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl19.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl19.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 000002aff0c656c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl20,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl20.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl20.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 0000025f9a6156c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl21,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl21.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl21.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 0000019cd16c56c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl22,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl22.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl22.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 00000150c1e756c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl23,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl23.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl23.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 0000019513e656c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl24,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl24.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl24.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 0000029c830156c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl25,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl25.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl25.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 0000017d644e56c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl27,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl27.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl27.wav,converted,True,32000.0,1.0,11.38821875,687495,364423,36,0.5300736732630783,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl28,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl28.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl28.wav,converted,True,32000.0,1.0,11.38821875,687495,364423,36,0.5300736732630783,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl26,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl26.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl26.wav,converted,True,32000.0,1.0,77.744,7344379,2487808,193,0.3387363315536957,"[mp3 @ 00000238fb5356c0] Estimating duration from bitrate, this may be inaccurate
"
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl3,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl3.wav,too_short_after_preprocess,,,,3.36,224863,107520,5,0.4781578116453129,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl29,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl29.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl29.wav,converted,True,32000.0,1.0,193.872,6276924,6203904,2,0.9883669134754539,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl31,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl31.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl31.wav,converted,True,32000.0,1.0,41.216,1402043,1318912,2,0.9407072393642706,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl4,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl4.wav,converted,True,32000.0,1.0,45.648,5785324,1460736,166,0.2524899210485013,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl5,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl5.wav,converted,True,32000.0,1.0,15.984,1051074,511488,28,0.4866336718442279,
Orange-footed Scrubfowl_sound/Orange-footed Scrubfowl6,D:\other\Bird\Dataset\CC0\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Orange-footed Scrubfowl_sound\Orange-footed Scrubfowl6.wav,converted,True,32000.0,1.0,22.4,818951,716800,23,0.8752660415580419,
