recording_id,audio_path,folder_name,label_id,duration_total_sec,split,audio_path_original
Philippine Megapode_sound/Philippine Megapode8,D:\other\Bird\Code\data\kaggle_wav_cache\Philippine Megapode_sound\Philippine Megapode8.wav,Philippine Megapode_sound,69,239.0587074829932,val,D:\other\Bird\Dataset\CC0\Philippine Megapode_sound\Philippine Megapode8.mp3
Philippine Megapode_sound/Philippine Megapode9,D:\other\Bird\Code\data\kaggle_wav_cache\Philippine Megapode_sound\Philippine Megapode9.wav,Philippine Megapode_sound,69,239.0587074829932,train,D:\other\Bird\Dataset\CC0\Philippine Megapode_sound\Philippine Megapode9.mp3
Plain Chachalaca_sound/Plain Chachalaca10,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca10.wav,Plain Chachalaca_sound,70,29.711269841269843,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca10.mp3
Plain Chachalaca_sound/Plain Chachalaca11,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca11.wav,Plain Chachalaca_sound,70,67.46229024943311,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca11.mp3
Plain Chachalaca_sound/Plain Chachalaca12,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca12.wav,Plain Chachalaca_sound,70,67.46229024943311,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca12.mp3
Plain Chachalaca_sound/Plain Chachalaca13,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca13.wav,Plain Chachalaca_sound,70,10.977520833333331,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca13.mp3
Plain Chachalaca_sound/Plain Chachalaca14,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca14.wav,Plain Chachalaca_sound,70,10.977520833333331,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca14.mp3
Plain Chachalaca_sound/Plain Chachalaca15,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca15.wav,Plain Chachalaca_sound,70,92.47526077097504,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca15.mp3
Plain Chachalaca_sound/Plain Chachalaca16,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca16.wav,Plain Chachalaca_sound,70,505.29322916666666,test,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca16.mp3
Plain Chachalaca_sound/Plain Chachalaca17,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca17.wav,Plain Chachalaca_sound,70,46.485125,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca17.mp3
Plain Chachalaca_sound/Plain Chachalaca18,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca18.wav,Plain Chachalaca_sound,70,46.485125,test,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca18.mp3
Plain Chachalaca_sound/Plain Chachalaca19,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca19.wav,Plain Chachalaca_sound,70,46.485125,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca19.mp3
Plain Chachalaca_sound/Plain Chachalaca2,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca2.wav,Plain Chachalaca_sound,70,43.813833333333335,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca2.mp3
Plain Chachalaca_sound/Plain Chachalaca20,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca20.wav,Plain Chachalaca_sound,70,97.1170625,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca20.mp3
Plain Chachalaca_sound/Plain Chachalaca21,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca21.wav,Plain Chachalaca_sound,70,97.1170625,test,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca21.mp3
Plain Chachalaca_sound/Plain Chachalaca22,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca22.wav,Plain Chachalaca_sound,70,97.1170625,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca22.mp3
Plain Chachalaca_sound/Plain Chachalaca23,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca23.wav,Plain Chachalaca_sound,70,23.342086167800453,val,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca23.mp3
Plain Chachalaca_sound/Plain Chachalaca24,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca24.wav,Plain Chachalaca_sound,70,25.367755102040817,val,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca24.mp3
Plain Chachalaca_sound/Plain Chachalaca25,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca25.wav,Plain Chachalaca_sound,70,25.367755102040817,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca25.mp3
Plain Chachalaca_sound/Plain Chachalaca26,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca26.wav,Plain Chachalaca_sound,70,207.2738125,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca26.mp3
Plain Chachalaca_sound/Plain Chachalaca27,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca27.wav,Plain Chachalaca_sound,70,207.2738125,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca27.mp3
Plain Chachalaca_sound/Plain Chachalaca28,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca28.wav,Plain Chachalaca_sound,70,207.2738125,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca28.mp3
Plain Chachalaca_sound/Plain Chachalaca29,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca29.wav,Plain Chachalaca_sound,70,207.2738125,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca29.mp3
Plain Chachalaca_sound/Plain Chachalaca3,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca3.wav,Plain Chachalaca_sound,70,43.813833333333335,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca3.mp3
Plain Chachalaca_sound/Plain Chachalaca30,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca30.wav,Plain Chachalaca_sound,70,207.2738125,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca30.mp3
Plain Chachalaca_sound/Plain Chachalaca31,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca31.wav,Plain Chachalaca_sound,70,207.2738125,val,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca31.mp3
Plain Chachalaca_sound/Plain Chachalaca4,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca4.wav,Plain Chachalaca_sound,70,43.813833333333335,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca4.mp3
Plain Chachalaca_sound/Plain Chachalaca5,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca5.wav,Plain Chachalaca_sound,70,29.711269841269843,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca5.mp3
Plain Chachalaca_sound/Plain Chachalaca6,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca6.wav,Plain Chachalaca_sound,70,29.711269841269843,test,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca6.mp3
Plain Chachalaca_sound/Plain Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca7.wav,Plain Chachalaca_sound,70,29.711269841269843,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca7.mp3
Plain Chachalaca_sound/Plain Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca8.wav,Plain Chachalaca_sound,70,29.711269841269843,val,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca8.mp3
Plain Chachalaca_sound/Plain Chachalaca9,D:\other\Bird\Code\data\kaggle_wav_cache\Plain Chachalaca_sound\Plain Chachalaca9.wav,Plain Chachalaca_sound,70,29.711269841269843,train,D:\other\Bird\Dataset\CC0\Plain Chachalaca_sound\Plain Chachalaca9.mp3
Puna Tinamou_sound/Puna Tinamou10,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou10.wav,Puna Tinamou_sound,71,61.52947845804989,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou10.mp3
Puna Tinamou_sound/Puna Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou11.wav,Puna Tinamou_sound,71,13.87875283446712,val,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou11.mp3
Puna Tinamou_sound/Puna Tinamou12,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou12.wav,Puna Tinamou_sound,71,38.35321875,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou12.mp3
Puna Tinamou_sound/Puna Tinamou13,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou13.wav,Puna Tinamou_sound,71,31.13718820861678,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou13.mp3
Puna Tinamou_sound/Puna Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou2.wav,Puna Tinamou_sound,71,20.924829931972788,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou2.mp3
Puna Tinamou_sound/Puna Tinamou3,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou3.wav,Puna Tinamou_sound,71,20.924829931972788,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou3.mp3
Puna Tinamou_sound/Puna Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou4.wav,Puna Tinamou_sound,71,20.924829931972788,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou4.mp3
Puna Tinamou_sound/Puna Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou5.wav,Puna Tinamou_sound,71,20.62,val,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou5.mp3
Puna Tinamou_sound/Puna Tinamou6,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou6.wav,Puna Tinamou_sound,71,20.62,test,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou6.mp3
Puna Tinamou_sound/Puna Tinamou7,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou7.wav,Puna Tinamou_sound,71,109.5199375,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou7.mp3
Puna Tinamou_sound/Puna Tinamou8,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou8.wav,Puna Tinamou_sound,71,100.035375,test,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou8.mp3
Puna Tinamou_sound/Puna Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Puna Tinamou_sound\Puna Tinamou9.wav,Puna Tinamou_sound,71,100.035375,train,D:\other\Bird\Dataset\CC0\Puna Tinamou_sound\Puna Tinamou9.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou10,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou10.wav,Quebracho Crested Tinamou_sound,72,3.124829931972789,val,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou10.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou11.wav,Quebracho Crested Tinamou_sound,72,20.924829931972788,val,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou11.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou2.wav,Quebracho Crested Tinamou_sound,72,10.467324263038549,train,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou2.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou3,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou3.wav,Quebracho Crested Tinamou_sound,72,10.467324263038549,train,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou3.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou4.wav,Quebracho Crested Tinamou_sound,72,29.500408163265305,train,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou4.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou5.wav,Quebracho Crested Tinamou_sound,72,29.500408163265305,test,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou5.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou6,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou6.wav,Quebracho Crested Tinamou_sound,72,29.500408163265305,train,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou6.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou7,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou7.wav,Quebracho Crested Tinamou_sound,72,24.75780045351474,train,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou7.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou8,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou8.wav,Quebracho Crested Tinamou_sound,72,22.73201814058957,train,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou8.mp3
Quebracho Crested Tinamou_sound/Quebracho Crested Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou9.wav,Quebracho Crested Tinamou_sound,72,22.73201814058957,test,D:\other\Bird\Dataset\CC0\Quebracho Crested Tinamou_sound\Quebracho Crested Tinamou9.mp3
Red-billed Brushturkey_sound/Red-billed Brushturkey2,D:\other\Bird\Code\data\kaggle_wav_cache\Red-billed Brushturkey_sound\Red-billed Brushturkey2.wav,Red-billed Brushturkey_sound,73,10.011383219954649,test,D:\other\Bird\Dataset\CC0\Red-billed Brushturkey_sound\Red-billed Brushturkey2.mp3
Red-billed Brushturkey_sound/Red-billed Brushturkey3,D:\other\Bird\Code\data\kaggle_wav_cache\Red-billed Brushturkey_sound\Red-billed Brushturkey3.wav,Red-billed Brushturkey_sound,73,10.011383219954649,val,D:\other\Bird\Dataset\CC0\Red-billed Brushturkey_sound\Red-billed Brushturkey3.mp3
Red-billed Brushturkey_sound/Red-billed Brushturkey4,D:\other\Bird\Code\data\kaggle_wav_cache\Red-billed Brushturkey_sound\Red-billed Brushturkey4.wav,Red-billed Brushturkey_sound,73,10.011383219954649,train,D:\other\Bird\Dataset\CC0\Red-billed Brushturkey_sound\Red-billed Brushturkey4.mp3
Red-billed Brushturkey_sound/Red-billed Brushturkey5,D:\other\Bird\Code\data\kaggle_wav_cache\Red-billed Brushturkey_sound\Red-billed Brushturkey5.wav,Red-billed Brushturkey_sound,73,10.011383219954649,train,D:\other\Bird\Dataset\CC0\Red-billed Brushturkey_sound\Red-billed Brushturkey5.mp3
Red-billed Brushturkey_sound/Red-billed Brushturkey6,D:\other\Bird\Code\data\kaggle_wav_cache\Red-billed Brushturkey_sound\Red-billed Brushturkey6.wav,Red-billed Brushturkey_sound,73,10.011383219954649,train,D:\other\Bird\Dataset\CC0\Red-billed Brushturkey_sound\Red-billed Brushturkey6.mp3
Red-billed Brushturkey_sound/Red-billed Brushturkey7,D:\other\Bird\Code\data\kaggle_wav_cache\Red-billed Brushturkey_sound\Red-billed Brushturkey7.wav,Red-billed Brushturkey_sound,73,10.011383219954649,train,D:\other\Bird\Dataset\CC0\Red-billed Brushturkey_sound\Red-billed Brushturkey7.mp3
Red-faced Guan_sound/Red-faced Guan10,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan10.wav,Red-faced Guan_sound,74,52.33662131519274,test,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan10.mp3
Red-faced Guan_sound/Red-faced Guan11,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan11.wav,Red-faced Guan_sound,74,165.45789115646258,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan11.mp3
Red-faced Guan_sound/Red-faced Guan12,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan12.wav,Red-faced Guan_sound,74,125.38392290249432,val,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan12.mp3
Red-faced Guan_sound/Red-faced Guan13,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan13.wav,Red-faced Guan_sound,74,125.38392290249432,val,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan13.mp3
Red-faced Guan_sound/Red-faced Guan14,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan14.wav,Red-faced Guan_sound,74,125.38392290249432,val,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan14.mp3
Red-faced Guan_sound/Red-faced Guan15,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan15.wav,Red-faced Guan_sound,74,125.38392290249432,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan15.mp3
Red-faced Guan_sound/Red-faced Guan16,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan16.wav,Red-faced Guan_sound,74,125.38392290249432,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan16.mp3
Red-faced Guan_sound/Red-faced Guan17,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan17.wav,Red-faced Guan_sound,74,125.38392290249432,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan17.mp3
Red-faced Guan_sound/Red-faced Guan18,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan18.wav,Red-faced Guan_sound,74,125.38392290249432,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan18.mp3
Red-faced Guan_sound/Red-faced Guan19,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan19.wav,Red-faced Guan_sound,74,36.13052154195012,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan19.mp3
Red-faced Guan_sound/Red-faced Guan2,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan2.wav,Red-faced Guan_sound,74,10.610272108843535,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan2.mp3
Red-faced Guan_sound/Red-faced Guan20,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan20.wav,Red-faced Guan_sound,74,60.472585034013605,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan20.mp3
Red-faced Guan_sound/Red-faced Guan21,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan21.wav,Red-faced Guan_sound,74,46.136757369614514,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan21.mp3
Red-faced Guan_sound/Red-faced Guan22,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan22.wav,Red-faced Guan_sound,74,49.14655328798186,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan22.mp3
Red-faced Guan_sound/Red-faced Guan23,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan23.wav,Red-faced Guan_sound,74,20.224580498866214,val,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan23.mp3
Red-faced Guan_sound/Red-faced Guan24,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan24.wav,Red-faced Guan_sound,74,36.6385260770975,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan24.mp3
Red-faced Guan_sound/Red-faced Guan25,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan25.wav,Red-faced Guan_sound,74,18.530294784580494,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan25.mp3
Red-faced Guan_sound/Red-faced Guan3,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan3.wav,Red-faced Guan_sound,74,10.610272108843535,test,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan3.mp3
Red-faced Guan_sound/Red-faced Guan4,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan4.wav,Red-faced Guan_sound,74,10.610272108843535,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan4.mp3
Red-faced Guan_sound/Red-faced Guan5,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan5.wav,Red-faced Guan_sound,74,10.610272108843535,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan5.mp3
Red-faced Guan_sound/Red-faced Guan6,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan6.wav,Red-faced Guan_sound,74,10.610272108843535,test,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan6.mp3
Red-faced Guan_sound/Red-faced Guan7,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan7.wav,Red-faced Guan_sound,74,10.610272108843535,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan7.mp3
Red-faced Guan_sound/Red-faced Guan8,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan8.wav,Red-faced Guan_sound,74,42.868866213151925,train,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan8.mp3
Red-faced Guan_sound/Red-faced Guan9,D:\other\Bird\Code\data\kaggle_wav_cache\Red-faced Guan_sound\Red-faced Guan9.wav,Red-faced Guan_sound,74,27.50517006802721,test,D:\other\Bird\Dataset\CC0\Red-faced Guan_sound\Red-faced Guan9.mp3
Red-legged Tinamou_sound/Red-legged Tinamou10,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou10.wav,Red-legged Tinamou_sound,75,72.388231292517,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou10.mp3
Red-legged Tinamou_sound/Red-legged Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou11.wav,Red-legged Tinamou_sound,75,72.388231292517,val,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou11.mp3
Red-legged Tinamou_sound/Red-legged Tinamou12,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou12.wav,Red-legged Tinamou_sound,75,72.388231292517,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou12.mp3
Red-legged Tinamou_sound/Red-legged Tinamou13,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou13.wav,Red-legged Tinamou_sound,75,72.388231292517,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou13.mp3
Red-legged Tinamou_sound/Red-legged Tinamou14,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou14.wav,Red-legged Tinamou_sound,75,38.12308390022676,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou14.mp3
Red-legged Tinamou_sound/Red-legged Tinamou15,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou15.wav,Red-legged Tinamou_sound,75,28.57077097505669,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou15.mp3
Red-legged Tinamou_sound/Red-legged Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou16.wav,Red-legged Tinamou_sound,75,4.5699319727891154,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou16.mp3
Red-legged Tinamou_sound/Red-legged Tinamou17,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou17.wav,Red-legged Tinamou_sound,75,5.283945578231292,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou17.mp3
Red-legged Tinamou_sound/Red-legged Tinamou18,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou18.wav,Red-legged Tinamou_sound,75,67.77628117913832,val,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou18.mp3
Red-legged Tinamou_sound/Red-legged Tinamou19,D:\other\Bird\Code\data\kaggle_wav_cache\Red-legged Tinamou_sound\Red-legged Tinamou19.wav,Red-legged Tinamou_sound,75,31.988798185941043,train,D:\other\Bird\Dataset\CC0\Red-legged Tinamou_sound\Red-legged Tinamou19.mp3
