recording_id,audio_path,folder_name,label_id,duration_total_sec,split,clip_id,start_sec,duration_sec,audio_path_original
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__003,15.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__004,20.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__005,25.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__006,30.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__007,35.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__008,40.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou11.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou11__009,45.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou11.mp3
Ornate Tinamou_sound/Ornate Tinamou12,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou12.wav,Ornate Tinamou_sound,66,4.898321995464853,test,Ornate Tinamou_sound/Ornate Tinamou12__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou12.mp3
Ornate Tinamou_sound/Ornate Tinamou13,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou13.wav,Ornate Tinamou_sound,66,4.898321995464853,test,Ornate Tinamou_sound/Ornate Tinamou13__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou13.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__003,15.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__004,20.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__005,25.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__006,30.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__007,35.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__008,40.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou2.wav,Ornate Tinamou_sound,66,50.74278911564626,val,Ornate Tinamou_sound/Ornate Tinamou2__009,45.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou2.mp3
Ornate Tinamou_sound/Ornate Tinamou3,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou3.wav,Ornate Tinamou_sound,66,9.35732426303855,train,Ornate Tinamou_sound/Ornate Tinamou3__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou3.mp3
Ornate Tinamou_sound/Ornate Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou4.wav,Ornate Tinamou_sound,66,37.20639455782313,train,Ornate Tinamou_sound/Ornate Tinamou4__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou4.mp3
Ornate Tinamou_sound/Ornate Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou4.wav,Ornate Tinamou_sound,66,37.20639455782313,train,Ornate Tinamou_sound/Ornate Tinamou4__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou4.mp3
Ornate Tinamou_sound/Ornate Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou4.wav,Ornate Tinamou_sound,66,37.20639455782313,train,Ornate Tinamou_sound/Ornate Tinamou4__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou4.mp3
Ornate Tinamou_sound/Ornate Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou4.wav,Ornate Tinamou_sound,66,37.20639455782313,train,Ornate Tinamou_sound/Ornate Tinamou4__003,15.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou4.mp3
Ornate Tinamou_sound/Ornate Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou4.wav,Ornate Tinamou_sound,66,37.20639455782313,train,Ornate Tinamou_sound/Ornate Tinamou4__004,20.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou4.mp3
Ornate Tinamou_sound/Ornate Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou4.wav,Ornate Tinamou_sound,66,37.20639455782313,train,Ornate Tinamou_sound/Ornate Tinamou4__005,25.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou4.mp3
Ornate Tinamou_sound/Ornate Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou4.wav,Ornate Tinamou_sound,66,37.20639455782313,train,Ornate Tinamou_sound/Ornate Tinamou4__006,30.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou4.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__003,15.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__004,20.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__005,25.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__006,30.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__007,35.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__008,40.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__009,45.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou5.wav,Ornate Tinamou_sound,66,59.773990929705214,train,Ornate Tinamou_sound/Ornate Tinamou5__010,50.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou5.mp3
Ornate Tinamou_sound/Ornate Tinamou6,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou6.wav,Ornate Tinamou_sound,66,9.242541666666666,train,Ornate Tinamou_sound/Ornate Tinamou6__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou6.mp3
Ornate Tinamou_sound/Ornate Tinamou7,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou7.wav,Ornate Tinamou_sound,66,7.396394557823129,train,Ornate Tinamou_sound/Ornate Tinamou7__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou7.mp3
Ornate Tinamou_sound/Ornate Tinamou8,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou8.wav,Ornate Tinamou_sound,66,13.437120181405897,val,Ornate Tinamou_sound/Ornate Tinamou8__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou8.mp3
Ornate Tinamou_sound/Ornate Tinamou8,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou8.wav,Ornate Tinamou_sound,66,13.437120181405897,val,Ornate Tinamou_sound/Ornate Tinamou8__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou8.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__003,15.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__004,20.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__005,25.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__006,30.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__007,35.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__008,40.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Ornate Tinamou_sound/Ornate Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Ornate Tinamou_sound\Ornate Tinamou9.wav,Ornate Tinamou_sound,66,52.40897959183673,train,Ornate Tinamou_sound/Ornate Tinamou9__009,45.0,5.0,D:\other\Bird\Dataset\CC0\Ornate Tinamou_sound\Ornate Tinamou9.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou10,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou10.wav,Pale-browed Tinamou_sound,67,7.957482993197279,val,Pale-browed Tinamou_sound/Pale-browed Tinamou10__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou10.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou11,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou11.wav,Pale-browed Tinamou_sound,67,7.957482993197279,train,Pale-browed Tinamou_sound/Pale-browed Tinamou11__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou11.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou12,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou12.wav,Pale-browed Tinamou_sound,67,7.957482993197279,train,Pale-browed Tinamou_sound/Pale-browed Tinamou12__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou12.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou13,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou13.wav,Pale-browed Tinamou_sound,67,18.715963718820863,test,Pale-browed Tinamou_sound/Pale-browed Tinamou13__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou13.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou13,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou13.wav,Pale-browed Tinamou_sound,67,18.715963718820863,test,Pale-browed Tinamou_sound/Pale-browed Tinamou13__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou13.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou13,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou13.wav,Pale-browed Tinamou_sound,67,18.715963718820863,test,Pale-browed Tinamou_sound/Pale-browed Tinamou13__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou13.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou14,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou14.wav,Pale-browed Tinamou_sound,67,18.715963718820863,val,Pale-browed Tinamou_sound/Pale-browed Tinamou14__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou14.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou14,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou14.wav,Pale-browed Tinamou_sound,67,18.715963718820863,val,Pale-browed Tinamou_sound/Pale-browed Tinamou14__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou14.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou14,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou14.wav,Pale-browed Tinamou_sound,67,18.715963718820863,val,Pale-browed Tinamou_sound/Pale-browed Tinamou14__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou14.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou15,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou15.wav,Pale-browed Tinamou_sound,67,18.715963718820863,train,Pale-browed Tinamou_sound/Pale-browed Tinamou15__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou15.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou15,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou15.wav,Pale-browed Tinamou_sound,67,18.715963718820863,train,Pale-browed Tinamou_sound/Pale-browed Tinamou15__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou15.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou15,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou15.wav,Pale-browed Tinamou_sound,67,18.715963718820863,train,Pale-browed Tinamou_sound/Pale-browed Tinamou15__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou15.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__000,0.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__001,5.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__002,10.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__003,15.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__004,20.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__005,25.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__006,30.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
Pale-browed Tinamou_sound/Pale-browed Tinamou16,D:\other\Bird\Code\data\kaggle_wav_cache\Pale-browed Tinamou_sound\Pale-browed Tinamou16.wav,Pale-browed Tinamou_sound,67,45.60702947845805,train,Pale-browed Tinamou_sound/Pale-browed Tinamou16__007,35.0,5.0,D:\other\Bird\Dataset\CC0\Pale-browed Tinamou_sound\Pale-browed Tinamou16.mp3
