audio_path,relative_path,folder_name,common_name_folder,file_name,file_size_bytes,readable,samplerate,channels,frames,duration_sec,format,subtype,sha256
D:\other\Bird\Dataset\CC0\Great Tinamou_sound\Great Tinamou7.mp3,Great Tinamou_sound\Great Tinamou7.mp3,Great Tinamou_sound,Great Tinamou,Great Tinamou7.mp3,3486777,True,44100,1,11887779,269.564149659864,MP3,MPEG_LAYER_III,c16fb7e6df9aa4486b3b759be048bb8cfbf0b040a7b6f737003b1355e27b9983
D:\other\Bird\Dataset\CC0\Great Tinamou_sound\Great Tinamou8.mp3,Great Tinamou_sound\Great Tinamou8.mp3,Great Tinamou_sound,Great Tinamou,Great Tinamou8.mp3,3486777,True,44100,1,11887779,269.564149659864,MP3,MPEG_LAYER_III,c16fb7e6df9aa4486b3b759be048bb8cfbf0b040a7b6f737003b1355e27b9983
D:\other\Bird\Dataset\CC0\Great Tinamou_sound\Great Tinamou9.mp3,Great Tinamou_sound\Great Tinamou9.mp3,Great Tinamou_sound,Great Tinamou,Great Tinamou9.mp3,9091576,True,44100,2,10015364,227.1057596371882,MP3,MPEG_LAYER_III,32165e89f655bd10b6d7fd468503c5f1ccc8fc40cef3917f846128f82e3d5efb
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea10.mp3,Greater Rhea_sound\Greater Rhea10.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea10.mp3,61676,True,44100,1,153270,3.475510204081633,MP3,MPEG_LAYER_III,550eb83a7f872bf7657877461f63c3c183e4f39bd34a02ff3e6166a28049d9b3
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea11.mp3,Greater Rhea_sound\Greater Rhea11.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea11.mp3,61676,True,44100,1,153270,3.475510204081633,MP3,MPEG_LAYER_III,550eb83a7f872bf7657877461f63c3c183e4f39bd34a02ff3e6166a28049d9b3
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea12.mp3,Greater Rhea_sound\Greater Rhea12.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea12.mp3,67907,True,44100,2,187599,4.253945578231293,MP3,MPEG_LAYER_III,4d8788183a050d51e1575a8fe658f8d4ddf76a6635f162093e252fb67dab6dbc
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea13.mp3,Greater Rhea_sound\Greater Rhea13.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea13.mp3,67907,True,44100,2,187599,4.253945578231293,MP3,MPEG_LAYER_III,4d8788183a050d51e1575a8fe658f8d4ddf76a6635f162093e252fb67dab6dbc
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea14.mp3,Greater Rhea_sound\Greater Rhea14.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea14.mp3,610818,True,44100,1,665088,15.081360544217688,MP3,MPEG_LAYER_III,0a210780f35b2bd73650a8448c3f6e8c8d8fd76f91a8a08597f505ffb447f371
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea15.mp3,Greater Rhea_sound\Greater Rhea15.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea15.mp3,610818,True,44100,1,665088,15.081360544217688,MP3,MPEG_LAYER_III,0a210780f35b2bd73650a8448c3f6e8c8d8fd76f91a8a08597f505ffb447f371
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea16.mp3,Greater Rhea_sound\Greater Rhea16.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea16.mp3,41811,True,44100,1,133111,3.018390022675737,MP3,MPEG_LAYER_III,9eed8dd8df83eacab7039d2e862226f724f81b08408a2e4468417fb66fce4047
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea17.mp3,Greater Rhea_sound\Greater Rhea17.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea17.mp3,205442,True,44100,1,734620,16.658049886621317,MP3,MPEG_LAYER_III,4db2fca129b3b3b6129393fd3eede0c1fc53997d6298f6bb5c111c66d7f75f27
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea18.mp3,Greater Rhea_sound\Greater Rhea18.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea18.mp3,278479,True,44100,2,751104,17.03183673469388,MP3,MPEG_LAYER_III,fb5cd55d1727ce71d501b300856cf7143853082fd648c128e49e30002198117c
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea19.mp3,Greater Rhea_sound\Greater Rhea19.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea19.mp3,278479,True,44100,2,751104,17.03183673469388,MP3,MPEG_LAYER_III,fb5cd55d1727ce71d501b300856cf7143853082fd648c128e49e30002198117c
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea2.mp3,Greater Rhea_sound\Greater Rhea2.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea2.mp3,467548,True,44100,2,1279974,29.024353741496597,MP3,MPEG_LAYER_III,408632df3598504f4c8a0ee5866711f92800b9489f802b519afdb530752d2331
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea20.mp3,Greater Rhea_sound\Greater Rhea20.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea20.mp3,278479,True,44100,2,751104,17.03183673469388,MP3,MPEG_LAYER_III,fb5cd55d1727ce71d501b300856cf7143853082fd648c128e49e30002198117c
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea21.mp3,Greater Rhea_sound\Greater Rhea21.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea21.mp3,22695,True,44100,2,62696,1.4216780045351474,MP3,MPEG_LAYER_III,52daa869064ad0127cdf8ef1fd2430efe3f7f7818f5bcebac950b4628f5d3635
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea22.mp3,Greater Rhea_sound\Greater Rhea22.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea22.mp3,27683,True,44100,2,76476,1.7341496598639456,MP3,MPEG_LAYER_III,b4e6dde9cf47c8dae59d2f53de9f37877a2a58065589d224211f66a94d73c049
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea23.mp3,Greater Rhea_sound\Greater Rhea23.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea23.mp3,27683,True,44100,2,76476,1.7341496598639456,MP3,MPEG_LAYER_III,b4e6dde9cf47c8dae59d2f53de9f37877a2a58065589d224211f66a94d73c049
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea24.mp3,Greater Rhea_sound\Greater Rhea24.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea24.mp3,37968,True,44100,1,88189,1.9997505668934241,MP3,MPEG_LAYER_III,c6bf8175becee3eeb675001d571b52feaa077384875d23bb821ed3dc6e130525
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea3.mp3,Greater Rhea_sound\Greater Rhea3.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea3.mp3,1391290,True,48000,1,4155168,86.566,MP3,MPEG_LAYER_III,e9f6342eb353ff895f8e5a6674dc9cadfc3218662728645f86e06254ec9ead2a
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea4.mp3,Greater Rhea_sound\Greater Rhea4.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea4.mp3,1391290,True,48000,1,4155168,86.566,MP3,MPEG_LAYER_III,e9f6342eb353ff895f8e5a6674dc9cadfc3218662728645f86e06254ec9ead2a
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea5.mp3,Greater Rhea_sound\Greater Rhea5.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea5.mp3,251342,True,44100,1,1843302,41.79823129251701,MP3,MPEG_LAYER_III,58bd9d7706e514657c7e9167ebdafe290a7e489c7ad00635867f35df6cc62448
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea6.mp3,Greater Rhea_sound\Greater Rhea6.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea6.mp3,251342,True,44100,1,1843302,41.79823129251701,MP3,MPEG_LAYER_III,58bd9d7706e514657c7e9167ebdafe290a7e489c7ad00635867f35df6cc62448
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea7.mp3,Greater Rhea_sound\Greater Rhea7.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea7.mp3,91966,True,44100,1,316927,7.18655328798186,MP3,MPEG_LAYER_III,c11d4552ee7c940b604924dcc4339d7971d2e2286161da738c76b508e6f47a9d
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea8.mp3,Greater Rhea_sound\Greater Rhea8.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea8.mp3,108817,True,44100,1,283155,6.420748299319728,MP3,MPEG_LAYER_III,7b0b09e79a44ecb858282b6ce17af8555c99927adb693cb55dd4bcd86b9995ba
D:\other\Bird\Dataset\CC0\Greater Rhea_sound\Greater Rhea9.mp3,Greater Rhea_sound\Greater Rhea9.mp3,Greater Rhea_sound,Greater Rhea,Greater Rhea9.mp3,61676,True,44100,1,153270,3.475510204081633,MP3,MPEG_LAYER_III,550eb83a7f872bf7657877461f63c3c183e4f39bd34a02ff3e6166a28049d9b3
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou10.mp3,Grey Tinamou_sound\Grey Tinamou10.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou10.mp3,101677,True,44100,1,280219,6.354172335600907,MP3,MPEG_LAYER_III,5fa3d5588f72e8b3014c7648bef64e73b95cc1da97606157ad76697bc3b6f924
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou11.mp3,Grey Tinamou_sound\Grey Tinamou11.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou11.mp3,780453,True,44100,1,2150913,48.773537414965986,MP3,MPEG_LAYER_III,ac1065290867103a7c7e6bb282839e4e01768a3456690b5785c437e732785fdb
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou12.mp3,Grey Tinamou_sound\Grey Tinamou12.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou12.mp3,338217,True,44100,1,932119,21.136485260770975,MP3,MPEG_LAYER_III,a48900344e5395d41ffcd18975bb4317634f7654edc2c4842b17b33b4723314e
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou13.mp3,Grey Tinamou_sound\Grey Tinamou13.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou13.mp3,671921,True,44100,2,1234299,27.988639455782312,MP3,MPEG_LAYER_III,04c1d114f2497429220ba00bb437fec9f72f469cf4cedf421e6b79f3d69cc895
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou14.mp3,Grey Tinamou_sound\Grey Tinamou14.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou14.mp3,526472,True,44100,2,967062,21.928843537414966,MP3,MPEG_LAYER_III,25538cb3f4c86b59551bb9be6ab7355655a782687a10ff172aaa3c0a9e5f8d27
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou15.mp3,Grey Tinamou_sound\Grey Tinamou15.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou15.mp3,99562,True,44100,1,274390,6.221995464852608,MP3,MPEG_LAYER_III,b92528a70593d2a58a4c125692faeb5d36ef591256bd09cc032f246a4ba5e6b4
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou16.mp3,Grey Tinamou_sound\Grey Tinamou16.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou16.mp3,645447,True,44100,2,1175087,26.645963718820862,MP3,MPEG_LAYER_III,c6d638d4c61bce25c33c6b61e4a6166ca27329b1faf3c1121454e3dd97e0fed5
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou17.mp3,Grey Tinamou_sound\Grey Tinamou17.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou17.mp3,207390,True,44100,2,221060,5.012698412698413,MP3,MPEG_LAYER_III,3ff580d995e7c32c25031dc7a92bd7050d5c5b20557a67c1d4a795b00d16636f
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou18.mp3,Grey Tinamou_sound\Grey Tinamou18.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou18.mp3,414291,True,44100,1,1498193,33.97263038548753,MP3,MPEG_LAYER_III,d2612469da6d4e5e7f144cd126e1566b702a3354ef671d7d2a954d2acf266fd1
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou19.mp3,Grey Tinamou_sound\Grey Tinamou19.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou19.mp3,115389,True,32000,2,292005,9.12515625,MP3,MPEG_LAYER_III,3e1cc3771995325a6b03c9d55dccef8a8a2caaef63bbe586f787fa338bb79797
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou2.mp3,Grey Tinamou_sound\Grey Tinamou2.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou2.mp3,223559,True,48000,2,435343,9.069645833333333,MP3,MPEG_LAYER_III,2cc55cb8ac15da9e3106c42e25fbe4f00ff769b8444a1953da1e2f4aadeacdfb
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou20.mp3,Grey Tinamou_sound\Grey Tinamou20.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou20.mp3,792595,True,44100,2,2168636,49.17541950113379,MP3,MPEG_LAYER_III,7b2f0ef142bf452c5ad20b9b56c6bfc013fb2404c678b5ba80ee707bbd9293bc
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou21.mp3,Grey Tinamou_sound\Grey Tinamou21.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou21.mp3,792595,True,44100,2,2168636,49.17541950113379,MP3,MPEG_LAYER_III,7b2f0ef142bf452c5ad20b9b56c6bfc013fb2404c678b5ba80ee707bbd9293bc
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou22.mp3,Grey Tinamou_sound\Grey Tinamou22.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou22.mp3,9331784,True,44100,2,10287146,233.26861678004536,MP3,MPEG_LAYER_III,57d3cea9bf8cd0d73bdfa098bbfd0d948a72d049157aabdb1f853b6227195136
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou23.mp3,Grey Tinamou_sound\Grey Tinamou23.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou23.mp3,9892934,True,44100,2,10905753,247.29598639455781,MP3,MPEG_LAYER_III,3df29d690f77bb0c27e01a643e6d010fb8be9d4c064ef069e42241177104dc43
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou24.mp3,Grey Tinamou_sound\Grey Tinamou24.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou24.mp3,9892934,True,44100,2,10905753,247.29598639455781,MP3,MPEG_LAYER_III,3df29d690f77bb0c27e01a643e6d010fb8be9d4c064ef069e42241177104dc43
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou25.mp3,Grey Tinamou_sound\Grey Tinamou25.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou25.mp3,9892934,True,44100,2,10905753,247.29598639455781,MP3,MPEG_LAYER_III,3df29d690f77bb0c27e01a643e6d010fb8be9d4c064ef069e42241177104dc43
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou26.mp3,Grey Tinamou_sound\Grey Tinamou26.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou26.mp3,9892934,True,44100,2,10905753,247.29598639455781,MP3,MPEG_LAYER_III,3df29d690f77bb0c27e01a643e6d010fb8be9d4c064ef069e42241177104dc43
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou27.mp3,Grey Tinamou_sound\Grey Tinamou27.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou27.mp3,9892934,True,44100,2,10905753,247.29598639455781,MP3,MPEG_LAYER_III,3df29d690f77bb0c27e01a643e6d010fb8be9d4c064ef069e42241177104dc43
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou28.mp3,Grey Tinamou_sound\Grey Tinamou28.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou28.mp3,74537,True,44100,1,412820,9.360997732426304,MP3,MPEG_LAYER_III,c4188441b3f43e236183d4c70be665e45e8f5aa0efa996362035645f7539ec32
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou29.mp3,Grey Tinamou_sound\Grey Tinamou29.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou29.mp3,106404,True,44100,1,586494,13.299183673469388,MP3,MPEG_LAYER_III,1268466e7dfd5082d5019069690504c31559bb99c4824d6f1b30bf1f6c91c9a4
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou3.mp3,Grey Tinamou_sound\Grey Tinamou3.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou3.mp3,223559,True,48000,2,435343,9.069645833333333,MP3,MPEG_LAYER_III,2cc55cb8ac15da9e3106c42e25fbe4f00ff769b8444a1953da1e2f4aadeacdfb
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou30.mp3,Grey Tinamou_sound\Grey Tinamou30.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou30.mp3,106404,True,44100,1,586494,13.299183673469388,MP3,MPEG_LAYER_III,1268466e7dfd5082d5019069690504c31559bb99c4824d6f1b30bf1f6c91c9a4
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou31.mp3,Grey Tinamou_sound\Grey Tinamou31.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou31.mp3,106404,True,44100,1,586494,13.299183673469388,MP3,MPEG_LAYER_III,1268466e7dfd5082d5019069690504c31559bb99c4824d6f1b30bf1f6c91c9a4
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou4.mp3,Grey Tinamou_sound\Grey Tinamou4.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou4.mp3,223559,True,48000,2,435343,9.069645833333333,MP3,MPEG_LAYER_III,2cc55cb8ac15da9e3106c42e25fbe4f00ff769b8444a1953da1e2f4aadeacdfb
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou5.mp3,Grey Tinamou_sound\Grey Tinamou5.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou5.mp3,223559,True,48000,2,435343,9.069645833333333,MP3,MPEG_LAYER_III,2cc55cb8ac15da9e3106c42e25fbe4f00ff769b8444a1953da1e2f4aadeacdfb
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou6.mp3,Grey Tinamou_sound\Grey Tinamou6.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou6.mp3,3582067,True,44100,1,9872108,223.85732426303855,MP3,MPEG_LAYER_III,63f61c41f4e978034041d5ab3c004270bd87b2c87aa59f082b847a562936635a
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou7.mp3,Grey Tinamou_sound\Grey Tinamou7.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou7.mp3,476807,True,44100,1,2104527,47.72170068027211,MP3,MPEG_LAYER_III,20664c6527973c7d0cade09aaef0e4569c42b49e78e337c5c2659ff6da343a17
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou8.mp3,Grey Tinamou_sound\Grey Tinamou8.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou8.mp3,41963,True,44100,1,231298,5.244852607709751,MP3,MPEG_LAYER_III,59b8e413ca8a425941312e874d9a465ce06242745c682163aca9564fbb271279
D:\other\Bird\Dataset\CC0\Grey Tinamou_sound\Grey Tinamou9.mp3,Grey Tinamou_sound\Grey Tinamou9.mp3,Grey Tinamou_sound,Grey Tinamou,Grey Tinamou9.mp3,41963,True,44100,1,231298,5.244852607709751,MP3,MPEG_LAYER_III,59b8e413ca8a425941312e874d9a465ce06242745c682163aca9564fbb271279
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca10.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca10.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca10.mp3,685048,True,44100,2,938351,21.27780045351474,MP3,MPEG_LAYER_III,b555dc260d4d50a7f398014da1f4b5f3d033b565387f8c476b0eb79e3c48a452
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca11.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca11.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca11.mp3,685048,True,44100,2,938351,21.27780045351474,MP3,MPEG_LAYER_III,b555dc260d4d50a7f398014da1f4b5f3d033b565387f8c476b0eb79e3c48a452
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca12.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca12.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca12.mp3,1772586,True,48000,2,2126949,44.3114375,MP3,MPEG_LAYER_III,85b792cca9140269169f23fdcb3aef6b830b5917ad5d79e144aeca5fbb0764fb
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca13.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca13.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca13.mp3,3818337,True,48000,2,4581850,95.45520833333333,MP3,MPEG_LAYER_III,7dc7e9bfaa85f249561fb0f552ecd16accc9e41e4fcfd555413ad3f68ac05677
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca14.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca14.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca14.mp3,1001658,True,44100,2,2760197,62.58950113378685,MP3,MPEG_LAYER_III,ba9a15d6038f914a52d312f2df500166c25a7e3431a450632ec69abead1bfe00
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca15.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca15.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca15.mp3,740421,True,44100,2,2040586,46.271791383219956,MP3,MPEG_LAYER_III,d4099907b078ae30d79d7a3b9acb27ea9ff4194b2d85e1082ec51f3b52e26ee6
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca16.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca16.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca16.mp3,1910695,True,44100,2,2632743,59.69938775510204,MP3,MPEG_LAYER_III,c3d6867ffc116a07b3f1d08dbfcd644ad1ed7d9902063b339c87ee280320a82e
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca17.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca17.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca17.mp3,74861,True,22050,1,207307,9.401678004535148,MP3,MPEG_LAYER_III,83201514cccd43b06d06b3e3d6170b8ba22b4105530271f35e0a6a765da9deb3
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca18.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca18.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca18.mp3,74861,True,22050,1,207307,9.401678004535148,MP3,MPEG_LAYER_III,83201514cccd43b06d06b3e3d6170b8ba22b4105530271f35e0a6a765da9deb3
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca19.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca19.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca19.mp3,4053087,True,44100,1,15330727,347.6355328798186,MP3,MPEG_LAYER_III,ead4d6b28ae3713569720d33f2a1f80020c12efebc9d09db1633e5e61d53dcff
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca2.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca2.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca2.mp3,587948,True,48000,2,836038,17.417458333333332,MP3,MPEG_LAYER_III,7f8bbd541f238a9c6fdc7b19b4f86d20470d630251ea6e3a2baa193ceb17b83c
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca20.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca20.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca20.mp3,147481,True,48000,1,582130,12.127708333333333,MP3,MPEG_LAYER_III,98cd3edacbbea1059b5d647b1510b2a1c80cae3119173bfbe296d7261cd7d37a
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca21.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca21.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca21.mp3,2477884,True,44100,1,6814127,154.5153514739229,MP3,MPEG_LAYER_III,4a826fcb17b23ef4828158db6a7d2c367fd52011b273aaa62cac1c15abc6c118
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca22.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca22.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca22.mp3,2477884,True,44100,1,6814127,154.5153514739229,MP3,MPEG_LAYER_III,4a826fcb17b23ef4828158db6a7d2c367fd52011b273aaa62cac1c15abc6c118
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca23.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca23.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca23.mp3,2477884,True,44100,1,6814127,154.5153514739229,MP3,MPEG_LAYER_III,4a826fcb17b23ef4828158db6a7d2c367fd52011b273aaa62cac1c15abc6c118
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca24.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca24.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca24.mp3,869024,True,48000,1,3476096,72.41866666666667,MP3,MPEG_LAYER_III,83d2f58c7d28cc27f0727d9a70f6e85cec61dc817464e5354900cb1c08c9b97a
D:\other\Bird\Dataset\CC0\Grey-headed Chachalaca_sound\Grey-headed Chachalaca25.mp3,Grey-headed Chachalaca_sound\Grey-headed Chachalaca25.mp3,Grey-headed Chachalaca_sound,Grey-headed Chachalaca,Grey-headed Chachalaca25.mp3,1574740,True,44100,2,2169800,49.20181405895691,MP3,MPEG_LAYER_III,81e6ad8fdb534a99ff249776a0ae64a8c8d488c71cca1b3c1faae8e6dff7903c
